Country,Price,Size,Status,Marketplace,Reference,Moy_prix_by_size,Address
Banlieue Nord,2800.0,225.0,L,Tunisie-annonce TN,2831696,12.444444444444445,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ben arous,4750.0,800.0,L,Tunisie-annonce TN,2701687,5.9375,"Tunisie,Ben arous,Megrine,Megrine"
Nabeul,1500.0,250.0,L,Tunisie-annonce TN,2831694,6.0,"Tunisie,Nabeul,Hammamet,Hammamet"
Banlieue Nord,661000.0,241.0,V,Jumia TN,L-TN-00161412,2742.738589211618,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,150000.0,97.0,V,Jumia TN,L-TN-00163509,1546.3917525773195,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,4550.0,270.0,L,Tunisie-annonce TN,2828571,16.85185185185185,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Ben arous,215000.0,99.0,V,Jumia TN,L-TN-00153064,2171.717171717172,"Ezzahra, Ben Arous - Tunis Sud"
Tunis,350.0,70.0,L,Tunisie-annonce TN,2784262,5.0,"Tunisie,Tunis,Ettahrir,Ettahrir 1"
Nabeul,140000.0,75.0,V,Jumia TN,L-TN-00161278,1866.6666666666667,"Hammamet, Hammamet, Nabeul"
Nabeul,750.0,75.0,L,Tunisie-annonce TN,2586870,10.0,"Tunisie,Nabeul,Nabeul,Nabeul"
Gafsa,420.0,500.0,L,Tunisie-annonce TN,2765454,0.84,"Tunisie,Gafsa,El Ksar,Gafsa Aeroport"
Banlieue Nord,199000.0,100.0,V,Jumia TN,L-TN-00154075,1990.0,"Aouina, Aouina, Tunis et Banlieue Nord"
Djerba,160000.0,95.0,V,Jumia TN,L-TN-00113125,1684.2105263157894,"Aghir, Djerba"
Ariana,750.0,40.0,L,Tunisie-annonce TN,2750041,18.75,"Tunisie,Tunis,El Menzah,Mutuelle Ville"
Nabeul,130.0,220.0,L,Tunisie-annonce TN,2554916,0.5909090909090909,"Tunisie,Nabeul,Kelibia,Kelibia"
Ariana,680000.0,324.0,V,Jumia TN,L-TN-00112629,2098.7654320987654,"Chotrana 1, La Soukra, Ariana"
Nabeul,490.0,50.0,L,Tunisie-annonce TN,2639127,9.8,"Tunisie,Nabeul,Kelibia,Kelibia"
Ben arous,165000.0,100.0,V,Jumia TN,L-TN-00114697,1650.0,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Nabeul,99.0,200.0,L,Tunisie-annonce TN,2811923,0.495,"Tunisie,Nabeul,Kelibia,Kelibia"
Ben arous,250000.0,158.0,V,Jumia TN,L-TN-00146758,1582.2784810126582,"Ezzahra, Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Ariana,850.0,500.0,L,Tunisie-annonce TN,2798435,1.7,"Tunisie,Ariana,Ariana Ville,Ariana"
Ariana,570.0,145.0,L,Tunisie-annonce TN,2768414,3.9310344827586206,"Tunisie,Ariana,La Soukra,Cite Hedi Nouira"
Cite el khadra,650.0,115.0,L,Tunisie-annonce TN,2823631,5.6521739130434785,"Tunisie,Tunis,Cite El Khadra,Cite El Khadra"
Bizerte,500.0,120.0,L,Tunisie-annonce TN,2817945,4.166666666666667,"Tunisie,Bizerte,Bizerte Nord,Cite Chourouk Sidi Salem"
Sousse,208000.0,130.0,V,Jumia TN,L-TN-00153456,1600.0,"Rue Yasser arafet Résidence Wiem, Sousse, Sousse, Sousse"
Mannouba,500.0,90.0,L,Tunisie-annonce TN,2821977,5.555555555555555,"Tunisie,Manouba,Mannouba,La Mannouba"
Nabeul,350.0,100.0,L,Tunisie-annonce TN,2721021,3.5,"Tunisie,Nabeul,Beni Khiar,Beni Khiar"
Sousse,320000.0,100.0,V,Jumia TN,L-TN-00122894,3200.0,"Chott Meriem, Akouda, Sousse"
Nabeul,750.0,180.0,L,Tunisie-annonce TN,2721046,4.166666666666667,"Tunisie,Nabeul,Nabeul,Nabeul"
Sousse,280000.0,155.0,V,Jumia TN,L-TN-00143392,1806.4516129032259,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Bizerte,100.0,80.0,L,Tunisie-annonce TN,2822352,1.25,"Tunisie,Bizerte,Bizerte Nord,Cite Chourouk Sidi Salem"
Ben arous,600.0,140.0,L,Tunisie-annonce TN,2825738,4.285714285714286,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Banlieue Nord,200000.0,120.0,V,Jumia TN,L-TN-00147304,1666.6666666666667,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Bardo,500.0,111.0,L,Tunisie-annonce TN,2778939,4.504504504504505,"Tunisie,Tunis,Le Bardo,Le Bardo"
Nabeul,99.0,60.0,L,Tunisie-annonce TN,2811827,1.65,"Tunisie,Nabeul,Kelibia,Kelibia"
Nabeul,280000.0,150.0,V,Jumia TN,L-TN-00153408,1866.6666666666667,"Hammamet, Hammamet, Nabeul"
Ariana,600.0,75.0,L,Tunisie-annonce TN,2823602,8.0,"Tunisie,Tunis,El Menzah,El Menzah 9"
Banlieue Nord,100.0,50.0,L,Tunisie-annonce TN,2373150,2.0,"Tunisie,Tunis,La Marsa,El Aouina"
Banlieue Nord,100.0,150.0,L,Tunisie-annonce TN,1178378,0.6666666666666666,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage"
Tunis,200.0,200.0,L,Tunisie-annonce TN,2599206,1.0,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,394000.0,145.0,V,Jumia TN,L-TN-00161420,2717.2413793103447,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Tunis,1100.0,120.0,L,Tunisie-annonce TN,2822453,9.166666666666666,"Tunisie,Tunis,Bab Bhar,Bab Bhar"
Banlieue Nord,450000.0,600.0,V,Jumia TN,L-TN-00149764,750.0,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Bizerte,1200.0,140.0,L,Tunisie-annonce TN,2785877,8.571428571428571,"Tunisie,Bizerte,Bizerte Nord,Bizerte"
Tunis,620.0,50.0,L,Tunisie-annonce TN,2801203,12.4,"Tunisie,Tunis,Bab Bhar,Bab Bhar"
Tunis,1100.0,130.0,L,Tunisie-annonce TN,2814625,8.461538461538462,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Ariana,650.0,90.0,L,Tunisie-annonce TN,2770659,7.222222222222222,"Tunisie,Ariana,Ariana Ville,Ariana"
Tunis,1300.0,154.0,L,Tunisie-annonce TN,2824836,8.441558441558442,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Sousse,138000.0,40.0,V,Jumia TN,L-TN-00147972,3450.0,"Kantaoui Port, El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,205000.0,74.0,V,Jumia TN,L-TN-00161446,2770.2702702702704,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,165000.0,70.0,V,Jumia TN,L-TN-00151378,2357.1428571428573,"La soukra, La Soukra, La Soukra, Ariana"
Banlieue Nord,600.0,70.0,L,Tunisie-annonce TN,2824812,8.571428571428571,"Tunisie,Tunis,La Marsa,El Aouina"
Ben arous,120000.0,85.0,V,Jumia TN,L-TN-00150100,1411.764705882353,"Mourouj 1, El Mourouj, Ben Arous - Tunis Sud"
Nabeul,340000.0,125.0,V,Jumia TN,L-TN-00093365,2720.0,"Hammamet, Hammamet, Nabeul"
Ben arous,210000.0,144.0,V,Jumia TN,L-TN-00128505,1458.3333333333333,"en face bsb, Nouvelle Medina, Ben Arous - Tunis Sud"
Banlieue Nord,800.0,105.0,L,Tunisie-annonce TN,2806776,7.619047619047619,"Tunisie,Tunis,La Marsa,El Aouina"
Ben arous,220000.0,144.0,V,Jumia TN,L-TN-00128164,1527.7777777777778,"Borj Cedria, Borj Cédria, Ben Arous - Tunis Sud"
Ben arous,160000.0,100.0,V,Jumia TN,L-TN-00156165,1600.0,"Megrine GP1, Mégrine, Ben Arous - Tunis Sud"
Ariana,800.0,400.0,L,Tunisie-annonce TN,2831724,2.0,"Tunisie,Ariana,Raoued,Cite Des Juges"
Nabeul,125000.0,120.0,V,Jumia TN,L-TN-00161790,1041.6666666666667,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,129975.0,52.0,V,Jumia TN,L-TN-00147637,2499.519230769231,"Au Mont-plaisir, Montplaisir, Tunis Ville, Tunis et Banlieue Nord"
Ariana,385000.0,180.0,V,Jumia TN,L-TN-00115146,2138.8888888888887,"Cité el Ghazela, Cité ghazela, Ariana"
Ben arous,650.0,150.0,L,Tunisie-annonce TN,2826229,4.333333333333333,"Tunisie,Ben arous,El Mourouj,El Mourouj"
Ben arous,290.0,70.0,L,Tunisie-annonce TN,2707768,4.142857142857143,"Tunisie,Ben arous,Mohamadia,Residence El Ferdaous"
Banlieue Nord,91000.0,73.0,V,Jumia TN,L-TN-00104111,1246.5753424657535,"Tunis, Tunis, Tunis et Banlieue Nord"
Tunis,400.0,80.0,L,Tunisie-annonce TN,2831721,5.0,"Tunisie,Tunis,El Omrane Superieur,Cite Ibn Khaldoun I"
Sousse,360000.0,90.0,V,Jumia TN,L-TN-00138861,4000.0,"r, Chott Meriem, Akouda, Sousse"
Banlieue Nord,2800.0,150.0,L,Tunisie-annonce TN,2826651,18.666666666666668,"Tunisie,Tunis,La Marsa,Gammart"
Ben arous,160000.0,110.0,V,Jumia TN,L-TN-00129769,1454.5454545454545,"Mourouj 1, El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,1100.0,131.0,L,Tunisie-annonce TN,2829589,8.396946564885496,"Tunisie,Tunis,La Marsa,Cite El Khalil"
Ben arous,130000.0,79.0,V,Jumia TN,L-TN-00128503,1645.5696202531647,"boumhal, Bou Mhel, Ben Arous - Tunis Sud"
Banlieue Nord,1600.0,150.0,L,Tunisie-annonce TN,2829597,10.666666666666666,"Tunisie,Tunis,La Marsa,Cite El Khalil"
Ariana,650.0,120.0,L,Tunisie-annonce TN,2828169,5.416666666666667,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Ariana,410000.0,19.0,V,Jumia TN,L-TN-00155515,21578.947368421053,"La Soukra, La Soukra, Ariana"
Mahdia,450.0,89.0,L,Tunisie-annonce TN,2773602,5.056179775280899,"Tunisie,Mahdia,Mahdia,Mahdia"
Ben arous,125000.0,90.0,V,Jumia TN,L-TN-00132653,1388.888888888889,"hammam chatt, Hammam Chatt, Hammam Chatt, Ben Arous - Tunis Sud"
Tunis,500.0,108.0,L,Tunisie-annonce TN,2831736,4.62962962962963,"Tunisie,Tunis,El Omrane Superieur,Cite Ibn Khaldoun I"
Ben arous,285000.0,150.0,V,Jumia TN,L-TN-00137140,1900.0,"Bou Mhel, Ben Arous - Tunis Sud"
Bizerte,200000.0,130.0,V,Jumia TN,L-TN-00083738,1538.4615384615386,"Corniche coté plage bizerte, Bizerte, Bizerte"
Ariana,670.0,140.0,L,Tunisie-annonce TN,2830126,4.785714285714286,"Tunisie,Ariana,Mnihla,Jardins d'el Menzah"
Sousse,450.0,120.0,L,Tunisie-annonce TN,2831735,3.75,"Tunisie,Sousse,Akouda,Akouda"
Banlieue Nord,350.0,35.0,L,Tunisie-annonce TN,830770,10.0,"Tunisie,Tunis,La Marsa,El Aouina"
Nabeul,55000.0,80.0,V,Jumia TN,L-TN-00090336,687.5,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,7500.0,900.0,L,Tunisie-annonce TN,2813327,8.333333333333334,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,300.0,120.0,L,Tunisie-annonce TN,2823667,2.5,"Tunisie,Ariana,Mnihla,Cite Ali Bourguiba"
Banlieue Nord,300000.0,99.0,V,Jumia TN,L-TN-00150539,3030.3030303030305,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,700.0,90.0,L,Tunisie-annonce TN,2822943,7.777777777777778,"Tunisie,Ariana,Ariana Ville,Ariana"
Ariana,2500.0,143.0,V,Jumia TN,L-TN-00148798,17.482517482517483,"La Soukra, La Soukra, Soukra, Ariana"
Nabeul,700.0,100.0,L,Tunisie-annonce TN,2817169,7.0,"Tunisie,Nabeul,Hammamet,Hammamet"
Ben arous,135000.0,100.0,V,Jumia TN,L-TN-00123686,1350.0,"residence les colombes 3, El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,1200.0,140.0,L,Tunisie-annonce TN,2797637,8.571428571428571,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ariana,85000.0,100.0,V,Jumia TN,L-TN-00157982,850.0,"Ariana, Ariana, Ariana"
Ariana,750.0,164.0,L,Tunisie-annonce TN,2818946,4.573170731707317,"Tunisie,Ariana,Mnihla,Mnihla"
Banlieue Nord,360000.0,150.0,V,Jumia TN,L-TN-00099954,2400.0,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,2500.0,400.0,L,Tunisie-annonce TN,2578496,6.25,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Nabeul,185000.0,107.0,V,Jumia TN,L-TN-00145130,1728.9719626168223,"fah2 , nabeul Nabeul., Nabeul, Nabeul"
Nabeul,400.0,150.0,L,Tunisie-annonce TN,2820088,2.6666666666666665,"Tunisie,Nabeul,Hammamet,Hammamet"
Ariana,486000.0,184.0,V,Jumia TN,L-TN-00127503,2641.304347826087,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Ariana,940.0,120.0,L,Tunisie-annonce TN,2720569,7.833333333333333,"Tunisie,Ariana,Ariana Ville,El Menzah 7"
Banlieue Nord,250000.0,100.0,V,Jumia TN,L-TN-00163425,2500.0,"La route de relais, Gammarth, Gammarth, Tunis et Banlieue Nord"
Ben arous,270000.0,400.0,V,Jumia TN,L-TN-00137163,675.0,"Mourouj 3, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,3200.0,330.0,L,Tunisie-annonce TN,2744892,9.696969696969697,"Tunisie,Tunis,El Kram,Le Kram Est"
Ariana,600000.0,310.0,V,Jumia TN,L-TN-00148800,1935.483870967742,"La Soukra, La Soukra, La Soukra, Ariana"
Banlieue Nord,518000.0,174.0,V,Jumia TN,L-TN-00112924,2977.0114942528735,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,450.0,70.0,L,Tunisie-annonce TN,1096854,6.428571428571429,"Tunisie,Nabeul,Hammamet,Zone Hoteliere"
Banlieue Nord,780.0,120.0,L,Tunisie-annonce TN,2761827,6.5,"Tunisie,Tunis,Carthage,Cite Mohamed Ali"
Ariana,206000.0,118.0,V,Jumia TN,L-TN-00154536,1745.7627118644068,"La Soukra, La Soukra, Ariana"
Ariana,250000.0,171.0,V,Jumia TN,L-TN-00157180,1461.9883040935672,"Raoued, Raoued, Ariana"
Nabeul,390000.0,100.0,V,Jumia TN,L-TN-00142359,3900.0,"LA MARINA, Hammamet Sud, Hammamet, Nabeul"
Nabeul,1000.0,76.0,L,Tunisie-annonce TN,1160924,13.157894736842104,"Tunisie,Nabeul,Beni Khiar,Beni Khiar"
Bizerte,440.0,90.0,L,Tunisie-annonce TN,2819481,4.888888888888889,"Tunisie,Bizerte,Bizerte Nord,Cite Hassen Nouri"
Banlieue Nord,495000.0,140.0,V,Jumia TN,L-TN-00128194,3535.714285714286,"Gammart, Gammarth, Tunis et Banlieue Nord"
Nabeul,350000.0,70.0,V,Jumia TN,L-TN-00155938,5000.0,"Yasmine Hammamet, Hammamet, Nabeul"
Cite el khadra,550.0,70.0,L,Tunisie-annonce TN,2808667,7.857142857142857,"Tunisie,Tunis,Cite El Khadra,Kheireddine Pacha"
Banlieue Nord,2500.0,85.0,V,Jumia TN,L-TN-00146601,29.41176470588235,"ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Sousse,250000.0,170.0,V,Jumia TN,L-TN-00145675,1470.5882352941176,"Chott Meriem, Akouda, Sousse"
Nabeul,65000.0,75.0,V,Jumia TN,L-TN-00145147,866.6666666666666,"nabeul, nabeul centre Nabeul., Nabeul, Nabeul"
Ariana,188000.0,100.0,V,Jumia TN,L-TN-00138927,1880.0,"taksim soukra, Borj Louzir, La Soukra, Ariana"
Ariana,2500.0,210.0,L,Tunisie-annonce TN,2808582,11.904761904761905,"Tunisie,Ariana,La Soukra,La Soukra"
Banlieue Nord,270000.0,100.0,V,Jumia TN,L-TN-00164294,2700.0,"Douar Hicher , La Soukra, Tunis et Banlieue Nord"
Banlieue Nord,3650.0,295.0,L,Tunisie-annonce TN,2788553,12.372881355932204,"Tunisie,Tunis,La Marsa,Gammart"
Sousse,200000.0,100.0,V,Jumia TN,L-TN-00130883,2000.0,"Cité de la Plage 1, Sousse"
Banlieue Nord,7000.0,400.0,L,Tunisie-annonce TN,2808765,17.5,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Sousse,1000.0,90.0,V,Jumia TN,L-TN-00107456,11.11111111111111,"hammem sousse, Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,200000.0,120.0,V,Jumia TN,L-TN-00147559,1666.6666666666667,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ariana,500.0,300.0,L,Tunisie-annonce TN,2734251,1.6666666666666667,"Tunisie,Ariana,Raoued,Ariana Essoughra"
Ariana,900.0,140.0,L,Tunisie-annonce TN,2769674,6.428571428571429,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ben arous,330.0,60.0,L,Tunisie-annonce TN,2495603,5.5,"Tunisie,Ben arous,Hammam Lif,Hammam Lif"
Ben arous,110000.0,90.0,V,Jumia TN,L-TN-00121408,1222.2222222222222,"Rades cite olympique, Rades, Rades, Ben Arous - Tunis Sud"
Sousse,95000.0,54.0,V,Jumia TN,L-TN-00128932,1759.2592592592594,"Cité de la Plage, Hammam Sousse, Sousse"
Tunis,4500.0,215.0,L,Tunisie-annonce TN,2819613,20.930232558139537,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,1100.0,85.0,L,Tunisie-annonce TN,2495617,12.941176470588236,"Tunisie,Tunis,La Marsa,Cite Bhar Lazreg"
Nabeul,420000.0,192.0,V,Jumia TN,L-TN-00159774,2187.5,"Hammamet Sud, Hammamet, Nabeul"
Ariana,250000.0,104.0,V,Jumia TN,L-TN-00159287,2403.846153846154,"En Nekhilet, Raoued, Ariana"
Nabeul,145000.0,70.0,V,Jumia TN,L-TN-00157812,2071.4285714285716,"Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,2200.0,130.0,L,Tunisie-annonce TN,2727609,16.923076923076923,"Tunisie,Tunis,La Marsa,Marsa Safsaf"
Ariana,660.0,60.0,L,Tunisie-annonce TN,2831750,11.0,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Banlieue Nord,215000.0,105.0,V,Jumia TN,L-TN-00150643,2047.6190476190477,"Aouina, Aouina, Tunis et Banlieue Nord"
Sousse,100.0,120.0,L,Tunisie-annonce TN,2808223,0.8333333333333334,"Tunisie,Sousse,Sousse Jaouhara,Sahloul"
Banlieue Nord,662000.0,241.0,V,Jumia TN,L-TN-00161413,2746.8879668049794,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,1200.0,200.0,L,Tunisie-annonce TN,2810385,6.0,"Tunisie,Nabeul,Kelibia,Kelibia"
Tunis,350.0,60.0,L,Tunisie-annonce TN,2831767,5.833333333333333,"Tunisie,Tunis,El Omrane Superieur,El Omrane Superieur"
Ariana,250000.0,171.0,V,Jumia TN,L-TN-00154525,1461.9883040935672,"Raoued, Raoued, Ariana"
Nabeul,900.0,120.0,L,Tunisie-annonce TN,2595776,7.5,"Tunisie,Nabeul,Kelibia,Dar Allouche"
Sousse,380000.0,150.0,V,Jumia TN,L-TN-00105952,2533.3333333333335,"près hôtel Sousse palace, Sousse, Sousse, Sousse"
Sousse,100.0,100.0,L,Tunisie-annonce TN,2807763,1.0,"Tunisie,Sousse,Sousse Jaouhara,Sahloul"
Nabeul,1150.0,70.0,L,Tunisie-annonce TN,2663027,16.428571428571427,"Tunisie,Nabeul,Nabeul,Nabeul"
Ben arous,250000.0,158.0,V,Jumia TN,L-TN-00163498,1582.2784810126582,"Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Tunis,1800.0,42.0,L,Tunisie-annonce TN,2815985,42.857142857142854,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,415000.0,160.0,V,Jumia TN,L-TN-00137327,2593.75,"jardins de carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,900.0,73.0,L,Tunisie-annonce TN,2831759,12.32876712328767,"Tunisie,Nabeul,Hammamet,Hammamet"
Sousse,850000.0,220.0,V,Jumia TN,L-TN-00126519,3863.6363636363635,"El Kantaoui, Hammam Sousse, Sousse"
Ariana,381250.0,140.0,V,Jumia TN,L-TN-00136435,2723.214285714286,"chotrana1, Chotrana 2, La Soukra, Ariana"
Banlieue Nord,2400.0,220.0,L,Tunisie-annonce TN,2775693,10.909090909090908,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ben arous,150000.0,88.0,V,Jumia TN,L-TN-00133102,1704.5454545454545,"El Mourouj, Ben Arous - Tunis Sud"
Ariana,1200.0,390.0,L,Tunisie-annonce TN,2776184,3.076923076923077,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Sousse,55000.0,85.0,V,Jumia TN,L-TN-00156940,647.0588235294117,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Riadh, Sousse, Sousse"
Nabeul,1300.0,90.0,L,Tunisie-annonce TN,2806777,14.444444444444445,"Tunisie,Nabeul,Kelibia,Kelibia"
Bizerte,120000.0,90.0,V,Jumia TN,L-TN-00146443,1333.3333333333333,"ain mariem, Cité Ain Meriem, Bizerte, Bizerte"
Nabeul,350000.0,113.0,V,Jumia TN,L-TN-00101102,3097.3451327433627,"Hammamet Nord, Hammamet, Nabeul"
Sousse,190000.0,116.0,V,Jumia TN,L-TN-00155696,1637.9310344827586,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Banlieue Nord,250.0,250.0,L,Tunisie-annonce TN,2818725,1.0,"Tunisie,Tunis,La Marsa,Gammart"
Banlieue Nord,2000.0,300.0,L,Tunisie-annonce TN,2721933,6.666666666666667,"Tunisie,Tunis,La Marsa,El Aouina"
Sousse,200000.0,110.0,V,Jumia TN,L-TN-00153631,1818.1818181818182,"Cité de la Plage, Hammam Sousse, Sousse"
Banlieue Nord,130000.0,40.0,V,Jumia TN,L-TN-00131249,3250.0,"Ennacer, ENNASR 2, Tunis et Banlieue Nord"
Ariana,1300.0,120.0,L,Tunisie-annonce TN,2807960,10.833333333333334,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Tunis,1000.0,145.0,L,Tunisie-annonce TN,2829272,6.896551724137931,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Banlieue Nord,400000.0,250.0,V,Jumia TN,L-TN-00134312,1600.0,"ENNASR 2, Tunis et Banlieue Nord"
Tunis,600.0,70.0,L,Tunisie-annonce TN,2796022,8.571428571428571,"Tunisie,Tunis,Bab Souika,Bab Souika"
Sousse,168000.0,130.0,V,Jumia TN,L-TN-00156932,1292.3076923076924,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hammam Sousse, Hammam Sousse, Sousse"
Ben arous,135000.0,110.0,V,Jumia TN,L-TN-00132952,1227.2727272727273,"Rades, Ben Arous - Tunis Sud"
Banlieue Nord,2000.0,128.0,L,Tunisie-annonce TN,2739129,15.625,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Sousse,330000.0,100.0,V,Jumia TN,L-TN-00120904,3300.0,"chat meriem, Chott Meriem, Akouda, Sousse"
Banlieue Nord,195000.0,67.0,V,Jumia TN,L-TN-00135593,2910.4477611940297,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,850.0,110.0,L,Tunisie-annonce TN,2830528,7.7272727272727275,"Tunisie,Tunis,La Marsa,El Aouina"
Nabeul,155000.0,141.0,V,Jumia TN,L-TN-00145703,1099.290780141844,"Hammamet, Hammamet, Nabeul"
Ariana,850.0,80.0,L,Tunisie-annonce TN,2705974,10.625,"Tunisie,Ariana,La Soukra,La Soukra"
Banlieue Nord,465000.0,141.0,V,Jumia TN,L-TN-00111422,3297.872340425532,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Tunis,900.0,70.0,L,Tunisie-annonce TN,2823236,12.857142857142858,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan"
Sousse,180000.0,119.0,V,Jumia TN,L-TN-00122888,1512.6050420168067,"Khezama, Khezama, Sousse"
Banlieue Nord,1500.0,165.0,L,Tunisie-annonce TN,2742498,9.090909090909092,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Ben arous,190000.0,137.0,V,Jumia TN,L-TN-00113669,1386.8613138686133,"SIDI RESIG, Mégrine, Mégrine, Ben Arous - Tunis Sud"
Banlieue Nord,3000.0,70.0,L,Tunisie-annonce TN,2681273,42.857142857142854,"Tunisie,Tunis,La Goulette,La Goulette"
Banlieue Nord,190000.0,76.0,V,Jumia TN,L-TN-00153118,2500.0,"jardin l'aouina, Aouina, Aouina, Tunis et Banlieue Nord"
Nabeul,550.0,160.0,L,Tunisie-annonce TN,2720991,3.4375,"Tunisie,Nabeul,Beni Khiar,Beni Khiar"
Banlieue Nord,120000.0,100.0,V,Jumia TN,L-TN-00135488,1200.0,"Le Kram, Le Kram, Le Kram, Tunis et Banlieue Nord"
Ariana,750.0,120.0,L,Tunisie-annonce TN,2785116,6.25,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2"
Ariana,470000.0,200.0,V,Jumia TN,L-TN-00140799,2350.0,"La Soukra, La Soukra, Ariana"
Nabeul,120.0,70.0,L,Tunisie-annonce TN,2824955,1.7142857142857142,"Tunisie,Nabeul,Hammamet,Cite Afh"
Banlieue Nord,450000.0,306.0,V,Jumia TN,L-TN-00112112,1470.5882352941176,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,5000.0,285.0,L,Tunisie-annonce TN,2738629,17.54385964912281,"Tunisie,Tunis,La Marsa,Berge Du Lac"
Banlieue Nord,1500.0,160.0,L,Tunisie-annonce TN,2820649,9.375,"Tunisie,Tunis,Carthage,Carthage"
Ariana,470000.0,179.0,V,Jumia TN,L-TN-00150538,2625.6983240223462,"La Soukra, La Soukra, Ariana"
Banlieue Nord,197000.0,135.0,V,Jumia TN,L-TN-00148682,1459.2592592592594,"Ain Zaghouan, AIN Zaghouan, Tunis et Banlieue Nord"
Jendouba,350.0,120.0,L,Tunisie-annonce TN,2123505,2.9166666666666665,"Tunisie,Jendouba,Tabarka,Tabarka"
Banlieue Nord,270000.0,148.0,V,Jumia TN,L-TN-00134247,1824.3243243243244,"menzeh 6, El Menzah, El Menzah, Tunis et Banlieue Nord"
Ben arous,2000.0,300.0,L,Tunisie-annonce TN,2811910,6.666666666666667,"Tunisie,Ben arous,Nouvelle Medina,El Yasminette"
Nabeul,200.0,120.0,L,Tunisie-annonce TN,2824059,1.6666666666666667,"Tunisie,Nabeul,Hammamet,Hammamet"
Ariana,200000.0,85.0,V,Jumia TN,L-TN-00136311,2352.9411764705883,"La Soukra, Soukra, Ariana"
Banlieue Nord,276000.0,120.0,V,Jumia TN,L-TN-00149274,2300.0,"Jardin L'aouina, Aouina, Tunis et Banlieue Nord"
Nabeul,450000.0,180.0,V,Jumia TN,L-TN-00122011,2500.0,"Hammamet, Nabeul"
