Extraction_date,Marketplace,Reference,Status,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
2018-09-03T12:39:06,Jumia TN,L-TN-00105952,A vendre,Appartements,A Vendre Bel Appartement De Standing Pied Dans L'Eau,"près hôtel Sousse palace, Sousse, Sousse, Sousse",150,m²,3.0,1.0,380000.0,"L'agence immobilière elkantaoui met en vente au centre ville près hôtel sousse palace un joli appartement  s+3 de haut standing avec vue de mer d'une superficie de 150 m² composée d'un grand salon, salle à manger, 3 chambres à coucher avec dressings ,cuisine américaine équipée, une salle de bain  salle d'eau et un terrasse. L'appartement sis dans le deuxième étage une immeuble pieds dans l'eau    l'appartement est menu par chauffage central et climatisation.  titre foncée. Le prix est 380 000 dinars . Pour plus de détails merci de nous contacter.",https://house.jumia.com.tn/a-vendre-bel-appartement-de-standing-pied-dans-leau-105952-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:39:03,Jumia TN,L-TN-00142998,A vendre,Appartements,A Vendre Un Duplex Aux Berges Du Lac 2,"Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord",1,m²,1.0,,720000.0,"A vendre un Duplex de 238 m² aux Berges Du Lac 2 Ce duplex se situe dans une résidence calme et bien sécurisée. Le duplex comporte un salon, une chambre, une salle d'eau, une cuisine moderne. A l'étage deux chambres à coucher avec dressing et une salle de bain. Une place de parking au sous sol.",https://house.jumia.com.tn/a-vendre-un-duplex-aux-berges-du-lac-2-142998-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:39:00,Jumia TN,L-TN-00148895,A vendre,Appartements,Appartement Dans Une Résidence Luxueuse À Mrezga,"AFH Mrezga, Cité El Wafa, Nabeul, Nabeul",67,m²,1.0,1.0,160000.0,Casa imed Agence HAMMAMET vous propose un appartement  en 3éme étage dans une résidence bien sécurisé jour et nuit à « Résidence la perle »,https://house.jumia.com.tn/appartement-dans-une-residence-luxueuse-a-mrezga-148895-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:38:58,Jumia TN,L-TN-00152018,A vendre,Appartements,Appartement Meublé À La Marsa,"Sidi Daoud, La Marsa, Tunis et Banlieue Nord",1,m²,1.0,,1400.0,"cet appartement est composé d'un salon lumineux , une cuisine américaine équipée , une chambre à coucher , une salle de bain avec baignoire",https://house.jumia.com.tn/appartement-meuble-a-la-marsa-152018-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:38:55,Jumia TN,L-TN-00067106,A vendre,Appartements,S+3 A Vendreaux Jardins De Carthage,"Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord",2,m²,3.0,1.0,350000.0,"Un bel appartement de 144m², haut standing, très lumineux, situé dans une magnifique résidence aux jardins de carthage, composé d’un grand salon,salle à manger, une grande cuisine de haut standing, agencée et équipée, une salle de bain, deux chambres à coucher, une suite parentale, une salle de bain avec sanitaires, robinetteries et quincailleries de luxe. une place de parking est disponible au sous sol.",https://house.jumia.com.tn/s3-a-vendreaux-jardins-de-carthage-67106-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:38:52,Jumia TN,L-TN-00152825,A vendre,Appartements,A Vendre Un Appartement (S+2) - 6 Éme Étage,"Cité El Mrezga Sur la Route Mc 28 (En Face Clinique les Violettes), Hammamet Nord, Hammamet, Nabeul",149,m²,2.0,1.0,341942.0,"La société Kacem de promotion immobilière met à la vente un appartement ( S+2 ) de superficie totale de 148.61 m². Il se compose d'une cuisine en grés dans la masse aménagée et équipée d'une plaque et une hotte , un salon en marbre spacieux et lumineux, salle de bain, une chambre enfant et une chambre parentale avec dressing en bois noble offrant une belle vue de mer. NB : le prix de vente comprend le prix de l'appartement et une place de parking au sous sol.",https://house.jumia.com.tn/a-vendre-un-appartement-s2-6-eme-etage-152825-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:38:49,Jumia TN,L-TN-00150568,A vendre,Appartements,Appartement (S+3) Directe Promoteur À Sahloul,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse",137,m²,3.0,1.0,260000.0,"Notre #Sublime_appartement (s+3) de superficie 137m² au première étage à sahloul dans une résidence a #l_architecture moderne et conviviale, situé dans un emplacement stratégique , proche de toutes commodités à sahloul .  L'entrée donne sur le salon revêtu en marbre qui donne sur un balcon ,il est assez spacieux pour y placer un coin salon et un coin repas Pour la confection de vos repas, vous trouverez une cuisine agencée et équipée d'une plaque, un four ,et une hotte aspirante.complété par un séchoir  la partie nuit comporte trois chambres à coucher .elles se partagent une salle de bain avec baignoire.  NB: PV de récolement est disponible ,Frais d'enregistrement 1% (directe promoteur)  #Standing et #équipement :  -porte intérieur et extérieur en bois noble  -revêtement en marbre  -menuiserie aluminium , -volets roulants électriques  -cuisine agencé et équipé -, chauffage central  -climatisation en split système -chasse encastrable et cuvette suspendu  -ascenseur Envie de savoir plus ? De visiter ? N’hésitez pas à nous contacter  Soyez le bienvenue à notre agence Immobilière NEW-WAY( agréée) Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB. Nos services : * Évaluation gratuite  * Visite gratuite * Connaissance détaillé du marché * Conseils juridique et financier * Accompagnement jusqu’a la signature du contrat CONSEIL & TRANSACTION",https://house.jumia.com.tn/appartement-s3-directe-promoteur-a-sahloul-150568-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:38:46,Jumia TN,L-TN-00112958,A vendre,Appartements,Un Magnifique Appartement À Ne Pas Rater À Sahloul,"Sahloul, Sahloul, Sousse",158,m²,3.0,1.0,250000.0,"A vendre un  joli appartement de 158 m² en 2éme étage dans une résidence gardée, composé de 3 chambres à coucher, un salon avec une terrasse , salle à manger, cuisine bien aménagée avec un séchoir, une salle de bain, salle d’eau  ,  abri de voiture. Cet appartement est équipé de chauffage central  Prix 250 milles dinars",https://house.jumia.com.tn/un-magnifique-appartement-a-ne-pas-rater-a-sahloul-112958-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:38:44,Jumia TN,L-TN-00155292,A vendre,Appartements,Bel Appartement S+2 Au Coeur De Hammamet,"Hammamet, Hammamet, Nabeul",65,m²,2.0,1.0,125000.0,"Casa #imed vous propose un  appartement en 2eme étage en plein Hammamet centre ville à 5 min de la mer  Il se compose d’un salon, 2 chambres à couchers, cuisine, salle de d’eau et balcon Document : papier en règle Ref : AH010 Superficie : 65m² Prix : 125 000dt (Négociable)",https://house.jumia.com.tn/bel-appartement-s2-au-coeur-de-hammamet-155292-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
2018-09-03T12:38:41,Jumia TN,L-TN-00148064,A vendre,Appartements,Appartement S+3 À Hammam Chat,"ammam Chat, Hammam Chatt, Ben Arous - Tunis Sud",100,m²,3.0,1.0,155000.0,"A vendre à Hammam-echatt un bel appartement s+3 au 3ème étage composé de trois chambres à coucher, salle de bain , wc séparé, cuisine équipée avec éléments et un salon spacieux  titre bleu individuel",https://house.jumia.com.tn/appartement-s3-a-hammam-chat-148064-29.html?page=31&size=30&category=22&attribute_option=offer_type%3Abuy&dir=desc
