Country,detail,Price,Size,Moy_prix_by_size
Banlieue Nord,Marse,130.0,50.0,2.6
Banlieue Nord,Marse,1650.0,105.0,15.714285714285715
Banlieue Nord,Marse,3500.0,250.0,14.0
Banlieue Nord,Marse,1800.0,100.0,18.0
Banlieue Nord,Marse,2500.0,130.0,19.23076923076923
Banlieue Nord,Marse,4000.0,800.0,5.0
Banlieue Nord,Marse,4200.0,750.0,5.6
Banlieue Nord,Marse,2000.0,130.0,15.384615384615385
Banlieue Nord,Marse,2000.0,200.0,10.0
Banlieue Nord,Marse,1200.0,90.0,13.333333333333336
Banlieue Nord,Marse,2500.0,150.0,16.666666666666668
Banlieue Nord,Marse,3200.0,150.0,21.33333333333333
Banlieue Nord,Marse,700.0,35.0,20.0
Banlieue Nord,Marse,750.0,90.0,8.333333333333334
Banlieue Nord,Marse,4500.0,280.0,16.071428571428573
Banlieue Nord,Marse,150.0,100.0,1.5
Banlieue Nord,Marse,3000.0,200.0,15.0
Banlieue Nord,Marse,3000.0,130.0,23.07692307692308
Banlieue Nord,Marse,2200.0,130.0,16.923076923076927
Banlieue Nord,Marse,1100.0,85.0,12.941176470588234
Banlieue Nord,Marse,2800.0,225.0,12.444444444444445
Banlieue Nord,Marse,4550.0,270.0,16.85185185185185
Banlieue Nord,Marse,100.0,50.0,2.0
Banlieue Nord,Marse,600.0,70.0,8.571428571428571
Banlieue Nord,Marse,800.0,105.0,7.6190476190476195
Banlieue Nord,Marse,2800.0,150.0,18.666666666666668
Banlieue Nord,Marse,1100.0,131.0,8.396946564885496
Banlieue Nord,Marse,1600.0,150.0,10.666666666666666
Banlieue Nord,Marse,350.0,35.0,10.0
Banlieue Nord,Marse,7500.0,900.0,8.333333333333334
Banlieue Nord,Marse,1200.0,140.0,8.571428571428571
Banlieue Nord,Marse,3650.0,295.0,12.372881355932204
Banlieue Nord,Marse,7000.0,400.0,17.5
Banlieue Nord,Marse,1100.0,85.0,12.941176470588234
Banlieue Nord,Marse,2200.0,130.0,16.923076923076927
Banlieue Nord,Marse,2400.0,220.0,10.909090909090908
Banlieue Nord,Marse,250.0,250.0,1.0
Banlieue Nord,Marse,2000.0,300.0,6.666666666666668
Banlieue Nord,Marse,2000.0,128.0,15.625
Banlieue Nord,Marse,850.0,110.0,7.727272727272727
Banlieue Nord,Marse,1500.0,165.0,9.090909090909092
Banlieue Nord,Marse,5000.0,285.0,17.543859649122812
Banlieue Nord,Marse,8000.0,1000.0,8.0
Banlieue Nord,Marse,6000.0,700.0,8.571428571428571
Banlieue Nord,Marse,7500.0,1000.0,7.5
Banlieue Nord,Marse,5000.0,280.0,17.857142857142858
Banlieue Nord,Marse,2300.0,165.0,13.93939393939394
Banlieue Nord,Marse,600.0,120.0,5.0
Banlieue Nord,Marse,1900.0,135.0,14.074074074074074
Banlieue Nord,Marse,4500.0,450.0,10.0
Banlieue Nord,Marse,750.0,65.0,11.538461538461537
Banlieue Nord,Marse,3500.0,500.0,7.0
Banlieue Nord,Marse,870.0,30.0,29.0
Banlieue Nord,Marse,850.0,110.0,7.727272727272727
Banlieue Nord,Marse,130.0,110.0,1.181818181818182
Banlieue Nord,Marse,1550.0,130.0,11.923076923076925
Banlieue Nord,Marse,400.0,65.0,6.153846153846153
Banlieue Nord,Marse,250.0,270.0,0.925925925925926
Banlieue Nord,Marse,900.0,160.0,5.625
Banlieue Nord,Marse,2200.0,380.0,5.789473684210527
Banlieue Nord,Marse,1600.0,150.0,10.666666666666666
Banlieue Nord,Marse,600.0,50.0,12.0
Banlieue Nord,Marse,1750.0,160.0,10.9375
Banlieue Nord,Marse,1000.0,240.0,4.166666666666667
Banlieue Nord,Marse,680.0,110.0,6.1818181818181825
Banlieue Nord,Marse,2500.0,500.0,5.0
Banlieue Nord,Marse,1500.0,190.0,7.894736842105262
Banlieue Nord,Marse,2800.0,170.0,16.470588235294116
Banlieue Nord,Marse,4400.0,217.0,20.276497695852534
Banlieue Nord,Marse,4000.0,200.0,20.0
Banlieue Nord,Marse,450.0,10.0,45.0
Banlieue Nord,Marse,4000.0,280.0,14.285714285714285
Banlieue Nord,Marse,2200.0,160.0,13.75
Banlieue Nord,Marse,700.0,80.0,8.75
Banlieue Nord,Marse,1700.0,100.0,17.0
Banlieue Nord,Marse,750.0,147.0,5.1020408163265305
Banlieue Nord,Marse,5000.0,500.0,10.0
Banlieue Nord,Marse,1900.0,134.0,14.17910447761194
Banlieue Nord,Marse,2500.0,345.0,7.246376811594202
Banlieue Nord,Marse,1800.0,80.0,22.5
Banlieue Nord,Marse,1350.0,200.0,6.75
Banlieue Nord,Marse,1000.0,200.0,5.0
Banlieue Nord,Marse,2000.0,300.0,6.666666666666668
Banlieue Nord,Marse,1500.0,100.0,15.0
Banlieue Nord,Marse,1150.0,110.0,10.454545454545457
Banlieue Nord,Marse,3000.0,180.0,16.666666666666668
Banlieue Nord,Marse,3325.0,210.0,15.833333333333336
Banlieue Nord,Marse,1500.0,95.0,15.789473684210524
Banlieue Nord,Marse,1500.0,160.0,9.375
Banlieue Nord,Marse,3500.0,550.0,6.363636363636362
Banlieue Nord,Marse,2800.0,250.0,11.2
Banlieue Nord,Marse,2500.0,313.0,7.987220447284344
Banlieue Nord,Marse,940.0,140.0,6.7142857142857135
Banlieue Nord,Marse,1200.0,160.0,7.5
Banlieue Nord,Marse,1250.0,140.0,8.928571428571429
Banlieue Nord,Marse,1060.0,130.0,8.153846153846152
Banlieue Nord,Marse,2300.0,120.0,19.166666666666668
Banlieue Nord,Marse,850.0,100.0,8.5
Banlieue Nord,Marse,800.0,150.0,5.333333333333333
Banlieue Nord,Marse,2500.0,230.0,10.869565217391305
Banlieue Nord,Marse,2500.0,500.0,5.0
Banlieue Nord,Marse,1600.0,180.0,8.888888888888891
Banlieue Nord,Marse,1000.0,120.0,8.333333333333334
Banlieue Nord,Marse,2200.0,160.0,13.75
Banlieue Nord,Marse,2000.0,133.0,15.037593984962404
Banlieue Nord,Marse,1200.0,230.0,5.217391304347826
Banlieue Nord,Marse,950.0,75.0,12.666666666666664
Banlieue Nord,Marse,1200.0,350.0,3.4285714285714284
Banlieue Nord,Marse,2200.0,180.0,12.222222222222221
Banlieue Nord,Marse,2700.0,170.0,15.882352941176471
Banlieue Nord,Marse,850.0,130.0,6.538461538461537
Banlieue Nord,Marse,950.0,130.0,7.3076923076923075
Banlieue Nord,Marse,950.0,120.0,7.916666666666668
Banlieue Nord,Marse,1200.0,90.0,13.333333333333336
Banlieue Nord,Marse,3400.0,180.0,18.88888888888889
